type,old_split,new_split,phash_distance,dhash_distance,orientation,old_image,new_image
EXACT,train,train,0,0,identical,data\raw\train\2_103_jpg.rf.bf6d93f62d05314a10f9f91905df3f92.jpg,new_dataset\Final Project.v1i.coco\train\2_103_jpg.rf.8caab833183982367c63acf5a38beeb7.jpg
EXACT,train,test,0,0,identical,data\raw\train\2_104_jpg.rf.9de0c8de3300ed1a9e2ce790a57b5f5f.jpg,new_dataset\Final Project.v1i.coco\test\2_104_jpg.rf.2a6e639cd0cb5846191c488c4dc61de0.jpg
EXACT,train,test,0,0,identical,data\raw\train\2_105_jpg.rf.8a362f894fc14df36a3bcf4055698f80.jpg,new_dataset\Final Project.v1i.coco\test\2_105_jpg.rf.e7eec6e10bc70d5fc01f9d5b4164960c.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_106_jpg.rf.faab4d3ae397549efe70b31466adb9a2.jpg,new_dataset\Final Project.v1i.coco\train\2_106_jpg.rf.b9e511b7f0ff722111588f32f7d180ea.jpg
EXACT,train,test,0,0,identical,data\raw\train\2_107_jpg.rf.4ce2061402ba8145595c947371e905d5.jpg,new_dataset\Final Project.v1i.coco\test\2_107_jpg.rf.b314c3d6d930a8bf893523f20799f4ce.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_109_jpg.rf.f4d42134c22bd0d55b3994040583efcd.jpg,new_dataset\Final Project.v1i.coco\train\2_109_jpg.rf.b7267fc5fcb0e0da9f9937a9408de4b6.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_10_jpg.rf.cf65b87b878e531cc43e74a73dc1e1df.jpg,new_dataset\Final Project.v1i.coco\train\2_10_jpg.rf.f1c404d63957a6aceceb4fea22d6a1c7.jpg
EXACT,train,valid,0,0,identical,data\raw\train\2_110_jpg.rf.30d5735b8e748fc5365e4204deb1470b.jpg,new_dataset\Final Project.v1i.coco\valid\2_110_jpg.rf.99e0db8ee268299e9be68a1fd3be0587.jpg
EXACT,train,valid,0,0,identical,data\raw\train\2_115_jpg.rf.2026dc4e07f6c76a75b64d95c3be2790.jpg,new_dataset\Final Project.v1i.coco\valid\2_115_jpg.rf.94a1dd5be597792ef6b2131557db985a.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_116_jpg.rf.ee73351397bdab8bb21aa6551ecda5de.jpg,new_dataset\Final Project.v1i.coco\train\2_116_jpg.rf.df31172614fc8f6dc8dde21c6a9d00dc.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_117_jpg.rf.90768446dde5ba6964f35baaaba8df7e.jpg,new_dataset\Final Project.v1i.coco\train\2_117_jpg.rf.cbbc12ee43af5d9fb8dac28b9447c3ab.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_118_jpg.rf.3ea5ac2e4665e5c636007bdd3b20d40c.jpg,new_dataset\Final Project.v1i.coco\train\2_118_jpg.rf.532c9fbafd17d91d6e90b4b2cb75aab1.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_119_jpg.rf.181ea2d0a3f39bcfb97e2ab6aedcf243.jpg,new_dataset\Final Project.v1i.coco\train\2_119_jpg.rf.a1e161864b4594697d9aa24580088991.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_11_jpg.rf.d48a186ae02aab6097acfd7113d7970f.jpg,new_dataset\Final Project.v1i.coco\train\2_11_jpg.rf.7c517ce143259385ab219c6ebe93ee36.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_123_jpg.rf.363bef69c0e82133bc5fdbf9249ed396.jpg,new_dataset\Final Project.v1i.coco\train\2_123_jpg.rf.fa578c1b75543038a6344ca4340fd210.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_124_jpg.rf.fe9a13644ae03f753cc62b449d0df2a9.jpg,new_dataset\Final Project.v1i.coco\train\2_124_jpg.rf.2833109df07e45fdbd69a4e8d8367253.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_125_jpg.rf.130d7df22d8b9b9f7a76b007bb28f9cf.jpg,new_dataset\Final Project.v1i.coco\train\2_125_jpg.rf.22e52ea994efcd277198b51c635bd552.jpg
EXACT,train,test,0,0,identical,data\raw\train\2_126_jpg.rf.eb6e9648d33563abfbe35e9ac52f5de8.jpg,new_dataset\Final Project.v1i.coco\test\2_126_jpg.rf.6f33d0eb543e7cd9f72140a3ef81436d.jpg
EXACT,train,valid,0,0,identical,data\raw\train\2_127_jpg.rf.2dfebfbec64debc2351727e3468d23d4.jpg,new_dataset\Final Project.v1i.coco\valid\2_127_jpg.rf.f4c16f02aa3274660adce35dced8ab86.jpg
EXACT,train,valid,0,0,identical,data\raw\train\2_128_jpg.rf.aaac49fa13ae254cfcf89ae163783553.jpg,new_dataset\Final Project.v1i.coco\valid\2_128_jpg.rf.50948344d643813eee531b64acd82308.jpg
EXACT,train,test,0,0,identical,data\raw\train\2_129_jpg.rf.72fdc7b3fee95bd412fdb99ecbc5d30e.jpg,new_dataset\Final Project.v1i.coco\test\2_129_jpg.rf.d5a622e42dee795980c834072b039c3b.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_130_jpg.rf.1188a28cbba6f113ff7e8f5a6cc9675b.jpg,new_dataset\Final Project.v1i.coco\train\2_130_jpg.rf.5710297948caa15437d3c02d5b6375a3.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_131_jpg.rf.46792bca6a2b8eed70822307cf899cbd.jpg,new_dataset\Final Project.v1i.coco\train\2_131_jpg.rf.90820dfec86f5fa87e0ed4acbf11ce74.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_132_jpg.rf.b2f936a5183cc61669cdbc0ce6423b9e.jpg,new_dataset\Final Project.v1i.coco\train\2_132_jpg.rf.763370379fdc624e1c26030331658a4d.jpg
EXACT,train,valid,0,0,identical,data\raw\train\2_1_jpg.rf.1a373317a2e02942529a2dbf4c065f16.jpg,new_dataset\Final Project.v1i.coco\valid\2_1_jpg.rf.77a937d2bfed80952e6354a0d02ccefa.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_24_jpg.rf.82031d03eddb31bc4f7b8f3411b59847.jpg,new_dataset\Final Project.v1i.coco\train\2_24_jpg.rf.32065b1c821ccf5b682e35ea38f2465b.jpg
EXACT,train,test,0,0,identical,data\raw\train\2_5_jpg.rf.6db869ed8a1fa12ee7c5bb2fa4aa292e.jpg,new_dataset\Final Project.v1i.coco\test\2_5_jpg.rf.6f7c67247d3a9cfe189d8356143a14d9.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_6_jpg.rf.7845f50e6f4aab1964654beb6ac48774.jpg,new_dataset\Final Project.v1i.coco\train\2_6_jpg.rf.00f2ad662ab970a3334e6a28152789d9.jpg
EXACT,train,train,0,0,identical,data\raw\train\2_jpg.rf.2ef9f4a4a2c4a61b85ec5d6390003d98.jpg,new_dataset\Final Project.v1i.coco\train\2_jpg.rf.f298da4e07955c96839d63df94f13265.jpg
EXACT,train,train,0,0,identical,data\raw\train\30_jpg.rf.0c78b54a19bd956795f3ae26ee655a57.jpg,new_dataset\Final Project.v1i.coco\train\30_jpg.rf.e7e7d755408067a7737216cd1935ebda.jpg
EXACT,train,train,0,0,identical,data\raw\train\31_jpg.rf.2767ad84cc89768c73d04eea8c48469b.jpg,new_dataset\Final Project.v1i.coco\train\31_jpg.rf.5d911b894dcb7c6eaf556824649a54f0.jpg
EXACT,train,train,0,0,identical,data\raw\train\32_jpg.rf.d83cce137cf555849e6ded9a9d09d5c6.jpg,new_dataset\Final Project.v1i.coco\train\32_jpg.rf.3e42f003c0060fbc984f93df9322dd9f.jpg
EXACT,train,valid,0,0,identical,data\raw\train\33_jpg.rf.0b4f18b73e373e141864b8b525c0aa5e.jpg,new_dataset\Final Project.v1i.coco\valid\33_jpg.rf.531b6d3bde801943b49e418ac4c75791.jpg
EXACT,train,train,0,0,identical,data\raw\train\34_jpg.rf.ff9355bc88de1ef72e8bbd830e992d6b.jpg,new_dataset\Final Project.v1i.coco\train\34_jpg.rf.dc82c0c8420038379127e6d00a8f5aab.jpg
EXACT,train,train,0,0,identical,data\raw\train\35_jpg.rf.7f4bfb08693ebcb0f573c254f2ddc55a.jpg,new_dataset\Final Project.v1i.coco\train\35_jpg.rf.8818ed6eb3df912a550fb6db5c76680c.jpg
EXACT,train,train,0,0,identical,data\raw\train\36_jpg.rf.5ab3ffe3fe59b88af9408c6ec1c857f8.jpg,new_dataset\Final Project.v1i.coco\train\36_jpg.rf.a769f87625d4cc4354e64b9ff064bca3.jpg
EXACT,train,train,0,0,identical,data\raw\train\37_jpg.rf.74e796f43c24854cd57c120acdbf0862.jpg,new_dataset\Final Project.v1i.coco\train\37_jpg.rf.495b4905d23eee8c5b4456c9f24c6a23.jpg
EXACT,train,train,0,0,identical,data\raw\train\38_jpg.rf.6ceb6ee80574df1ea4375b838c00e256.jpg,new_dataset\Final Project.v1i.coco\train\38_jpg.rf.37d243ac06e78a43b25b6712f10fb80c.jpg
EXACT,train,train,0,0,identical,data\raw\train\39_jpg.rf.2b1cc7f52e6073f8b0549c4bd118630e.jpg,new_dataset\Final Project.v1i.coco\train\39_jpg.rf.3dfb2f96cc10a653ee45364aa0b6f138.jpg
EXACT,train,train,0,0,identical,data\raw\train\3_jpg.rf.03c14c7d166eaaeb412624e7e707119a.jpg,new_dataset\Final Project.v1i.coco\train\3_jpg.rf.ab35db2693275698ffd5f01196b425b5.jpg
EXACT,train,valid,0,0,identical,data\raw\train\40_jpg.rf.4e616f13d21198d42426bc2f255afe6d.jpg,new_dataset\Final Project.v1i.coco\valid\40_jpg.rf.f0adcfa9b4510c9734b0e9ccff43db09.jpg
EXACT,train,train,0,0,identical,data\raw\train\41_jpg.rf.96b63f267060aa9573e1d904cf363e26.jpg,new_dataset\Final Project.v1i.coco\train\41_jpg.rf.53831e8330b78931f76d3f6efc0b79b2.jpg
EXACT,train,train,0,0,identical,data\raw\train\42_jpg.rf.ec6d64e303f1263d8ee25ff5b8f1c647.jpg,new_dataset\Final Project.v1i.coco\train\42_jpg.rf.f092090bdee6a796a9c590c8500a7e28.jpg
EXACT,train,train,0,0,identical,data\raw\train\43_jpg.rf.fdc0d9d7b542bc894f98917125c68b21.jpg,new_dataset\Final Project.v1i.coco\train\43_jpg.rf.356ace89512e97ca5dc42fe63d84facb.jpg
EXACT,train,train,0,0,identical,data\raw\train\44_jpg.rf.bb7a1c3122492fbe2771f2f07e053e33.jpg,new_dataset\Final Project.v1i.coco\train\44_jpg.rf.5168640c902f9a3fd10bea09b8011820.jpg
EXACT,train,valid,0,0,identical,data\raw\train\45_jpg.rf.90f71216a70985593c943df012f59edd.jpg,new_dataset\Final Project.v1i.coco\valid\45_jpg.rf.3f7813af12b673ed7b958ed420d9994b.jpg
EXACT,train,valid,0,0,identical,data\raw\train\46_jpg.rf.7b1b22026e788e19046c2e36e23469f2.jpg,new_dataset\Final Project.v1i.coco\valid\46_jpg.rf.84e33b6480d48efb2021ae399da4c904.jpg
EXACT,train,test,0,0,identical,data\raw\train\47_jpg.rf.14b873f136cc7e633df97e37514b37b8.jpg,new_dataset\Final Project.v1i.coco\test\47_jpg.rf.a84142b940f61fa92c4bc8ccb4f6ff0a.jpg
EXACT,train,valid,0,0,identical,data\raw\train\48_jpg.rf.e0b1b4a24151315488ddb21e52558d12.jpg,new_dataset\Final Project.v1i.coco\valid\48_jpg.rf.c8693c9a11a8702bd98710835c7f87f2.jpg
EXACT,train,train,0,0,identical,data\raw\train\49_jpg.rf.3eb36d120f4e71ab7c5166b34b35a84b.jpg,new_dataset\Final Project.v1i.coco\train\49_jpg.rf.c48ab430f77d61c2c124fad0411ba6a6.jpg
EXACT,train,train,0,0,identical,data\raw\train\4_jpg.rf.cd2c02205e43db34819096812ec3b8ec.jpg,new_dataset\Final Project.v1i.coco\train\4_jpg.rf.27c276aef208fa1fd9b42b3b88ae7790.jpg
EXACT,train,train,0,0,identical,data\raw\train\50_jpg.rf.9ff0fc5be49bfd010e7375f7a08cac7c.jpg,new_dataset\Final Project.v1i.coco\train\50_jpg.rf.7df3d920de17ee923a10e979b45f2384.jpg
EXACT,train,test,0,0,identical,data\raw\train\51_jpg.rf.e9db7abc6be1b8fb26994ee1bfff383f.jpg,new_dataset\Final Project.v1i.coco\test\51_jpg.rf.611765639b760a89ffe468c33b49732c.jpg
EXACT,train,train,0,0,identical,data\raw\train\52_jpg.rf.bb565a1c510e767cee9a1c4676a0b5a7.jpg,new_dataset\Final Project.v1i.coco\train\52_jpg.rf.c84dbb30ff6d5110401c21fc1a97a1f1.jpg
EXACT,train,valid,0,0,identical,data\raw\train\53_jpg.rf.b0d43d84662b63cf5d5e60a3fc626184.jpg,new_dataset\Final Project.v1i.coco\valid\53_jpg.rf.877729aec367b1b8cf081fdb53236474.jpg
EXACT,train,train,0,0,identical,data\raw\train\54_jpg.rf.1c521c7c7f8767c3a8612b819aeb64b8.jpg,new_dataset\Final Project.v1i.coco\train\54_jpg.rf.387af41dbb433c83b07107b59b19a4a1.jpg
EXACT,train,train,0,0,identical,data\raw\train\55_jpg.rf.e49f20c86d1e28a245493ec8ae055a09.jpg,new_dataset\Final Project.v1i.coco\train\55_jpg.rf.ec11b3961678494195cd3fe07e59648e.jpg
EXACT,train,train,0,0,identical,data\raw\train\56_jpg.rf.617e5d1eb2b24e7b165a6cfabf2202c2.jpg,new_dataset\Final Project.v1i.coco\train\56_jpg.rf.c8613d653b2d8adc620d4ccce48447b2.jpg
EXACT,train,train,0,0,identical,data\raw\train\57_jpg.rf.7976c96f52424c68b14baa14e0ef827a.jpg,new_dataset\Final Project.v1i.coco\train\57_jpg.rf.0bb683395ee43eaf35a7769e6ec5cf83.jpg
EXACT,train,train,0,0,identical,data\raw\train\58_jpg.rf.5f60ba1488a04db328fe52e79259a25a.jpg,new_dataset\Final Project.v1i.coco\train\58_jpg.rf.1f51074342200ef34fcf693a68680f7f.jpg
EXACT,train,train,0,0,identical,data\raw\train\59_jpg.rf.85d44471385399f82f31d3853834d755.jpg,new_dataset\Final Project.v1i.coco\train\59_jpg.rf.3aa9bb5102a1a50753c4449bd3be7a9b.jpg
EXACT,train,train,0,0,identical,data\raw\train\5_jpg.rf.7be0f54e302fc37db9b21f61a793de47.jpg,new_dataset\Final Project.v1i.coco\train\5_jpg.rf.a2000c2b07583d09acec2854ae9f2136.jpg
EXACT,train,train,0,0,identical,data\raw\train\60_jpg.rf.bb8131dc0ca372c5d47e0548475a0e67.jpg,new_dataset\Final Project.v1i.coco\train\60_jpg.rf.e3e74168264f11b9693c86d04ac745fc.jpg
EXACT,train,test,0,0,identical,data\raw\train\61_jpg.rf.e030e0a1ecf23237b4d7ec06404df248.jpg,new_dataset\Final Project.v1i.coco\test\61_jpg.rf.b22aa4fa59c65a3475c490d03aaf55d0.jpg
EXACT,train,train,0,0,identical,data\raw\train\62_jpg.rf.77d6fe19876e857b3c057763bbd95c44.jpg,new_dataset\Final Project.v1i.coco\train\62_jpg.rf.1958f810e67656a3dd784c2c90a39cce.jpg
EXACT,train,train,0,0,identical,data\raw\train\63_jpg.rf.86f58ffe5fd659ab3d358890f1dcec57.jpg,new_dataset\Final Project.v1i.coco\train\63_jpg.rf.9211e78750bd9209d4c1c32ac3e312cf.jpg
EXACT,train,train,0,0,identical,data\raw\train\64_jpg.rf.51c71595842f51d9ca05e386f0e45419.jpg,new_dataset\Final Project.v1i.coco\train\64_jpg.rf.7c75a4ecbd82dd3782e128f5625c6e5b.jpg
EXACT,train,train,0,0,identical,data\raw\train\65_jpg.rf.361c845bf8e7e6de92f81c914477ec8c.jpg,new_dataset\Final Project.v1i.coco\train\65_jpg.rf.b8ed6d79d17cdaa9b35f2380fad629e0.jpg
EXACT,train,train,0,0,identical,data\raw\train\66_jpg.rf.c02bb5736c9936bebabc771a2ba336b4.jpg,new_dataset\Final Project.v1i.coco\train\66_jpg.rf.3d2dda83942b7f215560b528c1ebac0d.jpg
EXACT,train,train,0,0,identical,data\raw\train\67_jpg.rf.30199cf4d62c56466c0607c412cdaec2.jpg,new_dataset\Final Project.v1i.coco\train\67_jpg.rf.c0bc852b9d7f2693c1a33f198ea95b41.jpg
EXACT,train,train,0,0,identical,data\raw\train\68_jpg.rf.d068cc9f3f61895af0a90d3b0e6ba4de.jpg,new_dataset\Final Project.v1i.coco\train\68_jpg.rf.067ce14be397a28db75869b0fcdb951e.jpg
EXACT,train,train,0,0,identical,data\raw\train\69_jpg.rf.2ba3862e19c3dfb2672be8f5098d12ff.jpg,new_dataset\Final Project.v1i.coco\train\69_jpg.rf.f92a23cddef05058d965c5a077a0b8b9.jpg
EXACT,train,train,0,0,identical,data\raw\train\6_jpg.rf.0f23a17f2ec2af7e25b2270f945e9261.jpg,new_dataset\Final Project.v1i.coco\train\6_jpg.rf.af0a7c9e31f017759c4d258a0da932eb.jpg
EXACT,train,train,0,0,identical,data\raw\train\70_jpg.rf.fdb3b8ceb2a12fe9acd147be22e03bb4.jpg,new_dataset\Final Project.v1i.coco\train\70_jpg.rf.0484a1a8eb8c2e672c9725d6e053502e.jpg
EXACT,train,train,0,0,identical,data\raw\train\71_jpg.rf.4121b8ed4f87d54a6b37a0b6ef51597d.jpg,new_dataset\Final Project.v1i.coco\train\71_jpg.rf.388fa863484f1904e8611a7e9e98892c.jpg
EXACT,train,train,0,0,identical,data\raw\train\72_jpg.rf.ac991d77018812264c8225504977ac86.jpg,new_dataset\Final Project.v1i.coco\train\72_jpg.rf.8685fb709e484e8d2fe07cbd58f47eee.jpg
EXACT,train,test,0,0,identical,data\raw\train\73_jpg.rf.6ac7747d213f879a471a60c301c5ee5c.jpg,new_dataset\Final Project.v1i.coco\test\73_jpg.rf.fc401e139a091895c0f254f1ae56d424.jpg
EXACT,train,train,0,0,identical,data\raw\train\74_jpg.rf.7406b5bc306bd935fd5bdccee7146f83.jpg,new_dataset\Final Project.v1i.coco\train\74_jpg.rf.87dfe8c41bff8eda082ee7004bd80091.jpg
EXACT,train,valid,0,0,identical,data\raw\train\75_jpg.rf.2954c03c891b63b2fdd19b75d8df548a.jpg,new_dataset\Final Project.v1i.coco\valid\75_jpg.rf.d9968ee7d1766aa6445bb1f402251227.jpg
EXACT,train,train,0,0,identical,data\raw\train\76_jpg.rf.eb52034104ab700279549a63b027847b.jpg,new_dataset\Final Project.v1i.coco\train\76_jpg.rf.13178b98b0527c66a2ae8f07acc8b864.jpg
EXACT,train,train,0,0,identical,data\raw\train\77_jpg.rf.29904f37b1179ce5d6f15ebaaa47529c.jpg,new_dataset\Final Project.v1i.coco\train\77_jpg.rf.e71e366b060a0c6e18f051e0704470bc.jpg
EXACT,train,train,0,0,identical,data\raw\train\78_jpg.rf.70a5c491b91db9f533602522f3046ac0.jpg,new_dataset\Final Project.v1i.coco\train\78_jpg.rf.f9fa5c9192277ca9bf28dfe0b4a0b48b.jpg
EXACT,train,train,0,0,identical,data\raw\train\79_jpg.rf.f52ae6a43d0264213fdba0e5169aa9c7.jpg,new_dataset\Final Project.v1i.coco\train\79_jpg.rf.9a43eac1fec1a7b2d8a4584f8c3ae7fe.jpg
EXACT,train,train,0,0,identical,data\raw\train\7_jpg.rf.c4a67413999df97841b6060261f12a7b.jpg,new_dataset\Final Project.v1i.coco\train\7_jpg.rf.09ca8397ef723670142ff451464df5b7.jpg
EXACT,train,train,0,0,identical,data\raw\train\80_jpg.rf.e3b2c37eafc770dad5d26b9faa5de067.jpg,new_dataset\Final Project.v1i.coco\train\80_jpg.rf.9a39d9d08113f654e4c04d91c9df0dad.jpg
EXACT,train,train,0,0,identical,data\raw\train\81_jpg.rf.ea24b1f42da42d3159f6d6c6c5e1a833.jpg,new_dataset\Final Project.v1i.coco\train\81_jpg.rf.e712529868dd846d9685ab1b9abc0f01.jpg
EXACT,train,train,0,0,identical,data\raw\train\82_jpg.rf.252beb94e7593ae915c64a2ecebe24fb.jpg,new_dataset\Final Project.v1i.coco\train\82_jpg.rf.828046f47fa1466c74bbfdd825370634.jpg
EXACT,train,test,0,0,identical,data\raw\train\83_jpg.rf.8a6720804386c149a635e15a1d9ce403.jpg,new_dataset\Final Project.v1i.coco\test\83_jpg.rf.460583d0064714fc3d6872c536a4d0c7.jpg
EXACT,train,train,0,0,identical,data\raw\train\84_jpg.rf.b2fcc876ffa6edbc81307a8b565e034c.jpg,new_dataset\Final Project.v1i.coco\train\84_jpg.rf.16c7c3922a1d1a285c6a972f288e710a.jpg
EXACT,train,train,0,0,identical,data\raw\train\85_jpg.rf.a88ef5384c271298f04943c8a2c99e8d.jpg,new_dataset\Final Project.v1i.coco\train\85_jpg.rf.ce0fc0af493c9fa925516fe6d70e162c.jpg
EXACT,train,test,0,0,identical,data\raw\train\86_jpg.rf.266c7bb4037705f4c092ccadd923d021.jpg,new_dataset\Final Project.v1i.coco\test\86_jpg.rf.7ce879534e3f45d59b3327baff511cc0.jpg
EXACT,train,train,0,0,identical,data\raw\train\87_jpg.rf.972700dc8d456855641fa68933ccce27.jpg,new_dataset\Final Project.v1i.coco\train\87_jpg.rf.e4ee99c1ab8dfe1d07a486e4136eb2a7.jpg
EXACT,train,train,0,0,identical,data\raw\train\88_jpg.rf.46acbbc5f5fabd8235c9b7e765d60273.jpg,new_dataset\Final Project.v1i.coco\train\88_jpg.rf.7b46b9a69cea8a4c983012e11c7ae315.jpg
EXACT,train,valid,0,0,identical,data\raw\train\89_jpg.rf.3775c97d89a556b752dbb365167fc578.jpg,new_dataset\Final Project.v1i.coco\valid\89_jpg.rf.aa10ccbed07441b84309fe1340d73099.jpg
EXACT,train,valid,0,0,identical,data\raw\train\8_jpg.rf.fc55082d61d7c9dde25c940d1b99795e.jpg,new_dataset\Final Project.v1i.coco\valid\8_jpg.rf.9a4f6ac6654d40aa49e9f4c907cb99cc.jpg
EXACT,train,valid,0,0,identical,data\raw\train\90_jpg.rf.f84fb8ab64a579be9e7432fd52507523.jpg,new_dataset\Final Project.v1i.coco\valid\90_jpg.rf.21cecef89ce4e7a29f305e0aba1d81ca.jpg
EXACT,train,train,0,0,identical,data\raw\train\91_jpg.rf.210a5cf69dfdb90a7a8d5076c82cbdaf.jpg,new_dataset\Final Project.v1i.coco\train\91_jpg.rf.d6a5b970d38b9e4fb2d2f07226fa2793.jpg
EXACT,train,test,0,0,identical,data\raw\train\92_jpg.rf.0a49060fe444c2bbe114b5402b3b0cca.jpg,new_dataset\Final Project.v1i.coco\test\92_jpg.rf.f8164cea26e70e12fd82a075d006e96c.jpg
EXACT,train,train,0,0,identical,data\raw\train\93_jpg.rf.83cf28dee0c48174697d948b75d45854.jpg,new_dataset\Final Project.v1i.coco\train\93_jpg.rf.824ac37a8f8a240f04f7706835288abd.jpg
EXACT,train,valid,0,0,identical,data\raw\train\94_jpg.rf.60ef27d657a6c226651f59a692d77633.jpg,new_dataset\Final Project.v1i.coco\valid\94_jpg.rf.bd1ba4aea08a856cd56c075432be86e6.jpg
EXACT,train,train,0,0,identical,data\raw\train\95_jpg.rf.544db9c28d7ec25f2c289fefec6ec6c8.jpg,new_dataset\Final Project.v1i.coco\train\95_jpg.rf.2ed59d0fde9fc3c6bf7a1387921282a2.jpg
EXACT,train,train,0,0,identical,data\raw\train\96_jpg.rf.ea9149254e34179f39e1be3d2e75f5d1.jpg,new_dataset\Final Project.v1i.coco\train\96_jpg.rf.80f1a4cde6f8b75edc2f63386641b760.jpg
EXACT,train,train,0,0,identical,data\raw\train\97_jpg.rf.565c47ba2b40fbb3ff961a250a786755.jpg,new_dataset\Final Project.v1i.coco\train\97_jpg.rf.e5f7d3a6b4143e6992c3eadc6e0ea0b1.jpg
EXACT,train,train,0,0,identical,data\raw\train\98_jpg.rf.3bf9518b0306b1aaf4e7d743efb41aa0.jpg,new_dataset\Final Project.v1i.coco\train\98_jpg.rf.eb3e1d3ef0c7a4d0d7527fbc9f838277.jpg
EXACT,train,valid,0,0,identical,data\raw\train\99_jpg.rf.7dbcc9cf4ac5017546d65be4c46a0e57.jpg,new_dataset\Final Project.v1i.coco\valid\99_jpg.rf.3ffd72ff7fee2a96a58ef706827a4450.jpg
EXACT,train,train,0,0,identical,data\raw\train\9_jpg.rf.acbe08cb27c18d50e994333e3bcb6b24.jpg,new_dataset\Final Project.v1i.coco\train\9_jpg.rf.518ecb139d79519b3c0b4033433d3f7a.jpg
EXACT,valid,train,0,0,identical,data\raw\valid\100_jpg.rf.d90049f9ab25c29f3a02955dfcde549f.jpg,new_dataset\Final Project.v1i.coco\train\100_jpg.rf.f85ba611e035a1511685cad61a676582.jpg
EXACT,valid,train,0,0,identical,data\raw\valid\110_jpg.rf.20157935067bb06cb2ba0c405a92709b.jpg,new_dataset\Final Project.v1i.coco\train\110_jpg.rf.2e5ca24f0919c37b28356e72537a84bf.jpg
EXACT,valid,train,0,0,identical,data\raw\valid\114_jpg.rf.0a3abc1303c3720eb3a5c644d068dfa9.jpg,new_dataset\Final Project.v1i.coco\train\114_jpg.rf.b000e4017c65c577e156d659fea09678.jpg
EXACT,valid,train,0,0,identical,data\raw\valid\116_jpg.rf.3c2d9f0891babb32b15d50bbeb51a321.jpg,new_dataset\Final Project.v1i.coco\train\116_jpg.rf.36fe9ad77f2cc9ea02b96976989477a7.jpg
EXACT,valid,train,0,0,identical,data\raw\valid\118_jpg.rf.7a72911180646736bf1524b8fddfb314.jpg,new_dataset\Final Project.v1i.coco\train\118_jpg.rf.2732dab9332a7ccc7fbd3fa3e02343ae.jpg
EXACT,valid,train,0,0,identical,data\raw\valid\119_jpg.rf.55cee1a2b095ca2da8d6157f41a16594.jpg,new_dataset\Final Project.v1i.coco\train\119_jpg.rf.2789ed3b17d7dac3db301a3ad468cf93.jpg
EXACT,valid,train,0,0,identical,data\raw\valid\11_jpg.rf.d00a7c44461028d4669afceb73316419.jpg,new_dataset\Final Project.v1i.coco\train\11_jpg.rf.38d0a022ce2c96b0741c1aa4220b1b95.jpg
EXACT,valid,valid,0,0,identical,data\raw\valid\123_jpg.rf.12a8ae3da3c9d2fab7149b06ac08aa74.jpg,new_dataset\Final Project.v1i.coco\valid\123_jpg.rf.91d3393a8077fa47010a860b3b8afd87.jpg
EXACT,valid,train,0,0,identical,data\raw\valid\124_jpg.rf.e1023a53c27a388c9dc31d042f61993f.jpg,new_dataset\Final Project.v1i.coco\train\124_jpg.rf.f1cb25ff7cd0e7f8084c33f662bed1f9.jpg
EXACT,valid,train,0,0,identical,data\raw\valid\128_jpg.rf.de71967cd80c0980f8d6be12d003bf53.jpg,new_dataset\Final Project.v1i.coco\train\128_jpg.rf.ef1d3efe2959995dd0ed8d201489a7a3.jpg
EXACT,valid,train,0,0,identical,data\raw\valid\133_jpg.rf.055f7a4f8217731d02ec62031750df2b.jpg,new_dataset\Final Project.v1i.coco\train\133_jpg.rf.055de7d491c598c97102a243de5452cb.jpg
EXACT,valid,train,0,0,identical,data\raw\valid\13_jpg.rf.d13ce21fa73b776d3fd82b125600a23e.jpg,new_dataset\Final Project.v1i.coco\train\13_jpg.rf.eb722b37c39dd33e199f88d06da249f0.jpg
EXACT,valid,train,0,0,identical,data\raw\valid\143_jpg.rf.291e31fc32c3a043242104127076ac02.jpg,new_dataset\Final Project.v1i.coco\train\143_jpg.rf.87eba5c610a78e2d35a3815d5f980ab7.jpg
EXACT,valid,train,0,0,identical,data\raw\valid\149_jpg.rf.9ba4782cd9aa3377988af8c70a614a9b.jpg,new_dataset\Final Project.v1i.coco\train\149_jpg.rf.93c3cbfe3cacf74acb018e10c294676f.jpg
EXACT,valid,train,0,0,identical,data\raw\valid\151_jpg.rf.486de008b0c081fc8f61cf2039541182.jpg,new_dataset\Final Project.v1i.coco\train\151_jpg.rf.423ead83f60d0f941476dd2ad3b65626.jpg
