split,group_id,new_filename,source_split,original_filename,source_path,Burn Mark,Flash,Short Shot,Sink Mark
train,220,fp_train_0322.jpg,train,P_2085_jpg.rf.4d063d2b32855778417179d504cb6ad7.jpg,new_dataset\Final Project.v1i.coco\train\P_2085_jpg.rf.4d063d2b32855778417179d504cb6ad7.jpg,0,0,0,1
test,221,fp_test_0058.jpg,train,174_jpg.rf.1cf083a844ac37eabb7d49e3aa697208.jpg,new_dataset\Final Project.v1i.coco\train\174_jpg.rf.1cf083a844ac37eabb7d49e3aa697208.jpg,0,1,0,1
train,222,fp_train_0323.jpg,train,samsung_78_jpg.rf.ed9e48c0b0fced9d191ea54070e70b29.jpg,new_dataset\Final Project.v1i.coco\train\samsung_78_jpg.rf.ed9e48c0b0fced9d191ea54070e70b29.jpg,0,0,0,1
train,223,fp_train_0324.jpg,train,samsung_4_jpg.rf.fff48a78d53dee891af82d034cafe751.jpg,new_dataset\Final Project.v1i.coco\train\samsung_4_jpg.rf.fff48a78d53dee891af82d034cafe751.jpg,1,0,0,0
train,224,fp_train_0325.jpg,train,N_10002_JPG_JPG.rf.46d76d93c86725f0ce6ddb5f668e46a0.jpg,new_dataset\Final Project.v1i.coco\train\N_10002_JPG_JPG.rf.46d76d93c86725f0ce6ddb5f668e46a0.jpg,1,0,1,1
train,225,fp_train_0326.jpg,train,P_2152_jpg.rf.8c19328a51ac3b22e17a5fc2c1506062.jpg,new_dataset\Final Project.v1i.coco\train\P_2152_jpg.rf.8c19328a51ac3b22e17a5fc2c1506062.jpg,0,0,0,0
train,226,fp_train_0327.jpg,train,N_1077_JPG_JPG.rf.a1b9ede77be6559982e41b730544e47a.jpg,new_dataset\Final Project.v1i.coco\train\N_1077_JPG_JPG.rf.a1b9ede77be6559982e41b730544e47a.jpg,1,0,0,0
test,227,fp_test_0059.jpg,train,N_1074_JPG_JPG.rf.c7e8c958f29957409c1538efd504b62a.jpg,new_dataset\Final Project.v1i.coco\train\N_1074_JPG_JPG.rf.c7e8c958f29957409c1538efd504b62a.jpg,0,0,1,0
valid,228,fp_valid_0082.jpg,train,P_2042_jpg.rf.14fac4b5b6bb76e50249821fbe5a401d.jpg,new_dataset\Final Project.v1i.coco\train\P_2042_jpg.rf.14fac4b5b6bb76e50249821fbe5a401d.jpg,1,1,0,1
train,229,fp_train_0328.jpg,train,2_22_jpg.rf.98f73dba9f8270ea46dc935eecf9a7cc.jpg,new_dataset\Final Project.v1i.coco\train\2_22_jpg.rf.98f73dba9f8270ea46dc935eecf9a7cc.jpg,1,1,0,0
train,230,fp_train_0329.jpg,train,N_10072_JPG_JPG.rf.8c48006d6ba1a22c8b4123d6d50ea7fa.jpg,new_dataset\Final Project.v1i.coco\train\N_10072_JPG_JPG.rf.8c48006d6ba1a22c8b4123d6d50ea7fa.jpg,0,1,0,1
train,231,fp_train_0330.jpg,train,120_jpg.rf.a5538b04e71455630281023f0b5dbb4c.jpg,new_dataset\Final Project.v1i.coco\train\120_jpg.rf.a5538b04e71455630281023f0b5dbb4c.jpg,0,0,0,1
test,232,fp_test_0060.jpg,train,P_2234_jpg.rf.3d0cb477f66a7b3e2702c7dff7384c77.jpg,new_dataset\Final Project.v1i.coco\train\P_2234_jpg.rf.3d0cb477f66a7b3e2702c7dff7384c77.jpg,0,0,0,1
valid,233,fp_valid_0083.jpg,train,samsung_42_jpg.rf.edfb2e6609c448838b44de94fdee8ba4.jpg,new_dataset\Final Project.v1i.coco\train\samsung_42_jpg.rf.edfb2e6609c448838b44de94fdee8ba4.jpg,1,0,0,0
train,234,fp_train_0331.jpg,train,N_1063_JPG_JPG.rf.21134e742eab4725f91c4723f92d1a7b.jpg,new_dataset\Final Project.v1i.coco\train\N_1063_JPG_JPG.rf.21134e742eab4725f91c4723f92d1a7b.jpg,1,0,0,1
train,235,fp_train_0332.jpg,train,samsung_43_jpg.rf.1bc7b99f978451bfb07a7358d5fc02e2.jpg,new_dataset\Final Project.v1i.coco\train\samsung_43_jpg.rf.1bc7b99f978451bfb07a7358d5fc02e2.jpg,1,0,0,1
train,236,fp_train_0333.jpg,train,N_10075_JPG_JPG.rf.6e0c834a20afdd42e8880557b617189a.jpg,new_dataset\Final Project.v1i.coco\train\N_10075_JPG_JPG.rf.6e0c834a20afdd42e8880557b617189a.jpg,1,0,0,0
train,237,fp_train_0334.jpg,train,samsung_46_jpg.rf.8bfcae7a7d913945f740183a1157d978.jpg,new_dataset\Final Project.v1i.coco\train\samsung_46_jpg.rf.8bfcae7a7d913945f740183a1157d978.jpg,0,0,0,1
train,238,fp_train_0335.jpg,train,P_2037_jpg.rf.e34be4ecf524fa46f8671f7b55dc21f8.jpg,new_dataset\Final Project.v1i.coco\train\P_2037_jpg.rf.e34be4ecf524fa46f8671f7b55dc21f8.jpg,0,1,0,1
train,239,fp_train_0336.jpg,train,P_2202_jpg.rf.66809c1bcad2f494af192d293b3a5b73.jpg,new_dataset\Final Project.v1i.coco\train\P_2202_jpg.rf.66809c1bcad2f494af192d293b3a5b73.jpg,0,1,1,0
train,240,fp_train_0337.jpg,train,P_2100_jpg.rf.8ad551bc04e72c1534e3dd94e1069aff.jpg,new_dataset\Final Project.v1i.coco\train\P_2100_jpg.rf.8ad551bc04e72c1534e3dd94e1069aff.jpg,0,1,0,1
test,241,fp_test_0061.jpg,train,2_80_jpg.rf.ac6c213d031bc74ae9e5592bfac25a19.jpg,new_dataset\Final Project.v1i.coco\train\2_80_jpg.rf.ac6c213d031bc74ae9e5592bfac25a19.jpg,1,1,0,1
train,242,fp_train_0338.jpg,train,samsung_85_jpg.rf.37572c6016c5ade7093c62ec4f0a8470.jpg,new_dataset\Final Project.v1i.coco\train\samsung_85_jpg.rf.37572c6016c5ade7093c62ec4f0a8470.jpg,1,0,0,0
train,243,fp_train_0339.jpg,train,133_jpg.rf.055de7d491c598c97102a243de5452cb.jpg,new_dataset\Final Project.v1i.coco\train\133_jpg.rf.055de7d491c598c97102a243de5452cb.jpg,0,0,0,0
train,243,fp_train_0340.jpg,train,139_jpg.rf.bbacdf4a11f0032dd7d2cf25f64a0202.jpg,new_dataset\Final Project.v1i.coco\train\139_jpg.rf.bbacdf4a11f0032dd7d2cf25f64a0202.jpg,0,0,0,0
train,243,fp_train_0341.jpg,train,132_jpg.rf.9d6c6dae4ef191e41e6a1b7b201dace6.jpg,new_dataset\Final Project.v1i.coco\train\132_jpg.rf.9d6c6dae4ef191e41e6a1b7b201dace6.jpg,0,0,1,0
train,243,fp_train_0342.jpg,valid,123_jpg.rf.91d3393a8077fa47010a860b3b8afd87.jpg,new_dataset\Final Project.v1i.coco\valid\123_jpg.rf.91d3393a8077fa47010a860b3b8afd87.jpg,0,0,1,0
train,243,fp_train_0343.jpg,test,137_jpg.rf.a9aef31077df798a1814ae86a1fe059b.jpg,new_dataset\Final Project.v1i.coco\test\137_jpg.rf.a9aef31077df798a1814ae86a1fe059b.jpg,0,0,0,0
train,243,fp_train_0344.jpg,test,131_jpg.rf.82e5b81c10954fb8958ea9a24c30e05f.jpg,new_dataset\Final Project.v1i.coco\test\131_jpg.rf.82e5b81c10954fb8958ea9a24c30e05f.jpg,0,0,0,0
train,244,fp_train_0345.jpg,train,N_1083_JPG_JPG.rf.3610f78ddcd005416b6f0d1231d8631e.jpg,new_dataset\Final Project.v1i.coco\train\N_1083_JPG_JPG.rf.3610f78ddcd005416b6f0d1231d8631e.jpg,0,0,0,0
train,245,fp_train_0346.jpg,train,P_2090_jpg.rf.6ca2107cd9bd26f357bf59548238c04f.jpg,new_dataset\Final Project.v1i.coco\train\P_2090_jpg.rf.6ca2107cd9bd26f357bf59548238c04f.jpg,0,1,0,0
train,246,fp_train_0347.jpg,train,7_jpg.rf.09ca8397ef723670142ff451464df5b7.jpg,new_dataset\Final Project.v1i.coco\train\7_jpg.rf.09ca8397ef723670142ff451464df5b7.jpg,1,0,0,0
train,247,fp_train_0348.jpg,train,N_10021_JPG_JPG.rf.2019977b7d22e52ab101bb0c5267a662.jpg,new_dataset\Final Project.v1i.coco\train\N_10021_JPG_JPG.rf.2019977b7d22e52ab101bb0c5267a662.jpg,1,1,0,0
train,248,fp_train_0349.jpg,train,samsung_80_jpg.rf.537adcbb831c2cab312bb606eaf87385.jpg,new_dataset\Final Project.v1i.coco\train\samsung_80_jpg.rf.537adcbb831c2cab312bb606eaf87385.jpg,1,1,0,0
train,249,fp_train_0350.jpg,train,N_10010_JPG_JPG.rf.4a642c40486c6d119e34f9fbe32c4b75.jpg,new_dataset\Final Project.v1i.coco\train\N_10010_JPG_JPG.rf.4a642c40486c6d119e34f9fbe32c4b75.jpg,1,0,1,1
valid,250,fp_valid_0084.jpg,train,38_jpg.rf.37d243ac06e78a43b25b6712f10fb80c.jpg,new_dataset\Final Project.v1i.coco\train\38_jpg.rf.37d243ac06e78a43b25b6712f10fb80c.jpg,0,0,0,0
valid,250,fp_valid_0085.jpg,valid,40_jpg.rf.f0adcfa9b4510c9734b0e9ccff43db09.jpg,new_dataset\Final Project.v1i.coco\valid\40_jpg.rf.f0adcfa9b4510c9734b0e9ccff43db09.jpg,0,0,0,1
test,251,fp_test_0062.jpg,train,N_10069_JPG_JPG.rf.dd04f52550541004e55b0a8b3ffded8c.jpg,new_dataset\Final Project.v1i.coco\train\N_10069_JPG_JPG.rf.dd04f52550541004e55b0a8b3ffded8c.jpg,1,0,0,1
train,252,fp_train_0351.jpg,train,P_2160_jpg.rf.c80d7e2790e10de0e9f5da1ec3bf4785.jpg,new_dataset\Final Project.v1i.coco\train\P_2160_jpg.rf.c80d7e2790e10de0e9f5da1ec3bf4785.jpg,0,0,0,1
train,253,fp_train_0352.jpg,train,N_1092_JPG_JPG.rf.32ca628406a1a5b39d366f95d57e3529.jpg,new_dataset\Final Project.v1i.coco\train\N_1092_JPG_JPG.rf.32ca628406a1a5b39d366f95d57e3529.jpg,1,1,0,1
train,254,fp_train_0353.jpg,train,N_1057_JPG_JPG.rf.bbcaff6309b59fb176930044549e758d.jpg,new_dataset\Final Project.v1i.coco\train\N_1057_JPG_JPG.rf.bbcaff6309b59fb176930044549e758d.jpg,0,0,0,1
train,255,fp_train_0354.jpg,train,P_2195_jpg.rf.28eb3ca6efaf9bea32125b210e0c3810.jpg,new_dataset\Final Project.v1i.coco\train\P_2195_jpg.rf.28eb3ca6efaf9bea32125b210e0c3810.jpg,0,0,0,0
valid,256,fp_valid_0086.jpg,train,samsung_19_jpg.rf.3aa3d1aec0bf55b06c3e6bb0230b3dec.jpg,new_dataset\Final Project.v1i.coco\train\samsung_19_jpg.rf.3aa3d1aec0bf55b06c3e6bb0230b3dec.jpg,1,1,0,0
train,257,fp_train_0355.jpg,train,N_1086_JPG_JPG.rf.55d13d475f4eeb6f947179df4c777197.jpg,new_dataset\Final Project.v1i.coco\train\N_1086_JPG_JPG.rf.55d13d475f4eeb6f947179df4c777197.jpg,1,0,1,0
valid,258,fp_valid_0087.jpg,train,N_1024_JPG_JPG.rf.ff3c1c2c21175c268265bf36cc74a33f.jpg,new_dataset\Final Project.v1i.coco\train\N_1024_JPG_JPG.rf.ff3c1c2c21175c268265bf36cc74a33f.jpg,1,0,0,0
train,259,fp_train_0356.jpg,train,P_2001_jpg.rf.7b16c815faae0c12abe31da4ff85eae5.jpg,new_dataset\Final Project.v1i.coco\train\P_2001_jpg.rf.7b16c815faae0c12abe31da4ff85eae5.jpg,0,1,0,0
train,260,fp_train_0357.jpg,train,4_jpg.rf.27c276aef208fa1fd9b42b3b88ae7790.jpg,new_dataset\Final Project.v1i.coco\train\4_jpg.rf.27c276aef208fa1fd9b42b3b88ae7790.jpg,0,0,0,0
train,261,fp_train_0358.jpg,train,P_2122_jpg.rf.d9e1b28e246f76afa3dff01c188a46dd.jpg,new_dataset\Final Project.v1i.coco\train\P_2122_jpg.rf.d9e1b28e246f76afa3dff01c188a46dd.jpg,1,0,0,0
train,262,fp_train_0359.jpg,train,N_10025_JPG_JPG.rf.a10ba94ec144ea71927d1abc34c44494.jpg,new_dataset\Final Project.v1i.coco\train\N_10025_JPG_JPG.rf.a10ba94ec144ea71927d1abc34c44494.jpg,1,0,0,1
train,263,fp_train_0360.jpg,train,samsung_24_jpg.rf.3ae717aebb10ef5871cad1e4e776b28d.jpg,new_dataset\Final Project.v1i.coco\train\samsung_24_jpg.rf.3ae717aebb10ef5871cad1e4e776b28d.jpg,1,0,1,0
train,264,fp_train_0361.jpg,train,P_2188_jpg.rf.435d50fff72f1d2f00798dc6348f403b.jpg,new_dataset\Final Project.v1i.coco\train\P_2188_jpg.rf.435d50fff72f1d2f00798dc6348f403b.jpg,0,1,0,0
train,265,fp_train_0362.jpg,train,samsung_15_jpg.rf.2cb7618d2ce85ab882113db28ffa9257.jpg,new_dataset\Final Project.v1i.coco\train\samsung_15_jpg.rf.2cb7618d2ce85ab882113db28ffa9257.jpg,1,0,1,0
train,266,fp_train_0363.jpg,train,P_2216_jpg.rf.c1deea403568538e358a399d01cf5809.jpg,new_dataset\Final Project.v1i.coco\train\P_2216_jpg.rf.c1deea403568538e358a399d01cf5809.jpg,0,0,0,0
train,267,fp_train_0364.jpg,train,P_2255_jpg.rf.c4a6c8c5013794c5c3a64532a3386c83.jpg,new_dataset\Final Project.v1i.coco\train\P_2255_jpg.rf.c4a6c8c5013794c5c3a64532a3386c83.jpg,0,1,1,1
train,268,fp_train_0365.jpg,train,P_2077_jpg.rf.70a72fa6435226f0a3d70e1fc1bc6b60.jpg,new_dataset\Final Project.v1i.coco\train\P_2077_jpg.rf.70a72fa6435226f0a3d70e1fc1bc6b60.jpg,0,0,0,1
test,269,fp_test_0063.jpg,train,N_1017_JPG_JPG.rf.a650a7af37a9b485d1b306c10e0e16ef.jpg,new_dataset\Final Project.v1i.coco\train\N_1017_JPG_JPG.rf.a650a7af37a9b485d1b306c10e0e16ef.jpg,1,0,0,1
train,270,fp_train_0366.jpg,train,N_10018_JPG_JPG.rf.0910b2837f32ecde2f2762cad3c6b01b.jpg,new_dataset\Final Project.v1i.coco\train\N_10018_JPG_JPG.rf.0910b2837f32ecde2f2762cad3c6b01b.jpg,1,1,1,1
train,271,fp_train_0367.jpg,train,P_2241_jpg.rf.567150a237e53feb1d085ec16741bc30.jpg,new_dataset\Final Project.v1i.coco\train\P_2241_jpg.rf.567150a237e53feb1d085ec16741bc30.jpg,1,0,0,0
valid,272,fp_valid_0088.jpg,train,P_2212_jpg.rf.52fe2d8923c7968f308f0e128dce0605.jpg,new_dataset\Final Project.v1i.coco\train\P_2212_jpg.rf.52fe2d8923c7968f308f0e128dce0605.jpg,0,1,0,0
train,273,fp_train_0368.jpg,train,samsung_69_jpg.rf.61c4eca3dfc7d1274fe738447eeb3d58.jpg,new_dataset\Final Project.v1i.coco\train\samsung_69_jpg.rf.61c4eca3dfc7d1274fe738447eeb3d58.jpg,1,0,0,0
test,274,fp_test_0064.jpg,train,P_2093_jpg.rf.9a18d9bf86b19b13ac136f06aff00a44.jpg,new_dataset\Final Project.v1i.coco\train\P_2093_jpg.rf.9a18d9bf86b19b13ac136f06aff00a44.jpg,0,1,0,0
valid,275,fp_valid_0089.jpg,train,72_jpg.rf.8685fb709e484e8d2fe07cbd58f47eee.jpg,new_dataset\Final Project.v1i.coco\train\72_jpg.rf.8685fb709e484e8d2fe07cbd58f47eee.jpg,0,1,0,0
valid,275,fp_valid_0090.jpg,train,71_jpg.rf.388fa863484f1904e8611a7e9e98892c.jpg,new_dataset\Final Project.v1i.coco\train\71_jpg.rf.388fa863484f1904e8611a7e9e98892c.jpg,0,1,0,0
valid,275,fp_valid_0091.jpg,train,70_jpg.rf.0484a1a8eb8c2e672c9725d6e053502e.jpg,new_dataset\Final Project.v1i.coco\train\70_jpg.rf.0484a1a8eb8c2e672c9725d6e053502e.jpg,0,1,0,0
valid,275,fp_valid_0092.jpg,train,76_jpg.rf.13178b98b0527c66a2ae8f07acc8b864.jpg,new_dataset\Final Project.v1i.coco\train\76_jpg.rf.13178b98b0527c66a2ae8f07acc8b864.jpg,0,0,0,0
train,276,fp_train_0369.jpg,train,samsung_52_jpg.rf.203988df24b00f9326cffb0f8f187730.jpg,new_dataset\Final Project.v1i.coco\train\samsung_52_jpg.rf.203988df24b00f9326cffb0f8f187730.jpg,1,1,0,0
test,277,fp_test_0065.jpg,train,N_1023_JPG_JPG.rf.2c505f25a249247f2e2898213ab22edd.jpg,new_dataset\Final Project.v1i.coco\train\N_1023_JPG_JPG.rf.2c505f25a249247f2e2898213ab22edd.jpg,1,0,0,1
train,278,fp_train_0370.jpg,train,P_2174_jpg.rf.49f2542b029a35bec458f38577361d92.jpg,new_dataset\Final Project.v1i.coco\train\P_2174_jpg.rf.49f2542b029a35bec458f38577361d92.jpg,1,1,1,1
train,279,fp_train_0371.jpg,train,2_29_jpg.rf.7323fa5ec137f03ceac6ef69baf47258.jpg,new_dataset\Final Project.v1i.coco\train\2_29_jpg.rf.7323fa5ec137f03ceac6ef69baf47258.jpg,0,0,0,0
valid,280,fp_valid_0093.jpg,train,77_jpg.rf.e71e366b060a0c6e18f051e0704470bc.jpg,new_dataset\Final Project.v1i.coco\train\77_jpg.rf.e71e366b060a0c6e18f051e0704470bc.jpg,0,0,0,1
train,281,fp_train_0372.jpg,train,P_2068_jpg.rf.3806e45407601e247bded23fb0e1a720.jpg,new_dataset\Final Project.v1i.coco\train\P_2068_jpg.rf.3806e45407601e247bded23fb0e1a720.jpg,1,0,0,1
test,282,fp_test_0066.jpg,train,2_92_jpg.rf.194841e735064bef3c9e89ae32929182.jpg,new_dataset\Final Project.v1i.coco\train\2_92_jpg.rf.194841e735064bef3c9e89ae32929182.jpg,0,1,0,0
train,283,fp_train_0373.jpg,train,N_10033_JPG_JPG.rf.1888da14123c728dd5b93f6148f098b6.jpg,new_dataset\Final Project.v1i.coco\train\N_10033_JPG_JPG.rf.1888da14123c728dd5b93f6148f098b6.jpg,1,0,1,1
train,284,fp_train_0374.jpg,train,P_2267_jpg.rf.54a144d8d127a0b928604075887be8b3.jpg,new_dataset\Final Project.v1i.coco\train\P_2267_jpg.rf.54a144d8d127a0b928604075887be8b3.jpg,0,0,0,0
train,285,fp_train_0375.jpg,train,samsung_14_jpg.rf.8ab8aafa7a75aac226a3b6b4ac169613.jpg,new_dataset\Final Project.v1i.coco\train\samsung_14_jpg.rf.8ab8aafa7a75aac226a3b6b4ac169613.jpg,0,0,1,0
test,286,fp_test_0067.jpg,train,P_2030_jpg.rf.c1c25ea86b5024331ab856158ef734ed.jpg,new_dataset\Final Project.v1i.coco\train\P_2030_jpg.rf.c1c25ea86b5024331ab856158ef734ed.jpg,1,1,0,0
valid,287,fp_valid_0094.jpg,train,N_1022_JPG_JPG.rf.84930c408a84985241ed621f0f4f13d8.jpg,new_dataset\Final Project.v1i.coco\train\N_1022_JPG_JPG.rf.84930c408a84985241ed621f0f4f13d8.jpg,1,0,0,1
test,288,fp_test_0068.jpg,train,30_jpg.rf.e7e7d755408067a7737216cd1935ebda.jpg,new_dataset\Final Project.v1i.coco\train\30_jpg.rf.e7e7d755408067a7737216cd1935ebda.jpg,1,0,0,0
test,288,fp_test_0069.jpg,valid,28_jpg.rf.438feaa016d9e8d875a4786614893173.jpg,new_dataset\Final Project.v1i.coco\valid\28_jpg.rf.438feaa016d9e8d875a4786614893173.jpg,0,0,0,0
test,288,fp_test_0070.jpg,test,29_jpg.rf.4d393d593fb548704e9e52e722476b1f.jpg,new_dataset\Final Project.v1i.coco\test\29_jpg.rf.4d393d593fb548704e9e52e722476b1f.jpg,0,0,0,0
train,289,fp_train_0376.jpg,train,P_2135_jpg.rf.b68e48cd2c61c477e44f27baa767e3b5.jpg,new_dataset\Final Project.v1i.coco\train\P_2135_jpg.rf.b68e48cd2c61c477e44f27baa767e3b5.jpg,1,1,0,1
train,290,fp_train_0377.jpg,train,N_10023_JPG_JPG.rf.9772b9fd1e574eaa6973388fb860bcda.jpg,new_dataset\Final Project.v1i.coco\train\N_10023_JPG_JPG.rf.9772b9fd1e574eaa6973388fb860bcda.jpg,0,0,0,0
valid,291,fp_valid_0095.jpg,train,samsung_35_jpg.rf.c11104b45c511ad8f8adb9925619dc8a.jpg,new_dataset\Final Project.v1i.coco\train\samsung_35_jpg.rf.c11104b45c511ad8f8adb9925619dc8a.jpg,1,0,0,1
train,292,fp_train_0378.jpg,train,P_2044_jpg.rf.8b6596ac99993f58e42c23cb26b1570d.jpg,new_dataset\Final Project.v1i.coco\train\P_2044_jpg.rf.8b6596ac99993f58e42c23cb26b1570d.jpg,1,1,0,1
train,293,fp_train_0379.jpg,train,68_jpg.rf.067ce14be397a28db75869b0fcdb951e.jpg,new_dataset\Final Project.v1i.coco\train\68_jpg.rf.067ce14be397a28db75869b0fcdb951e.jpg,0,1,0,0
valid,294,fp_valid_0096.jpg,train,P_2248_jpg.rf.2f5abefc8fc79cc4f982842edd8a8430.jpg,new_dataset\Final Project.v1i.coco\train\P_2248_jpg.rf.2f5abefc8fc79cc4f982842edd8a8430.jpg,0,1,0,0
train,295,fp_train_0380.jpg,train,2_43_jpg.rf.602e08e361237773eb14dce6d24e3979.jpg,new_dataset\Final Project.v1i.coco\train\2_43_jpg.rf.602e08e361237773eb14dce6d24e3979.jpg,0,0,0,0
train,296,fp_train_0381.jpg,train,P_2183_jpg.rf.c348691394bf65b414e708d1f84d8b61.jpg,new_dataset\Final Project.v1i.coco\train\P_2183_jpg.rf.c348691394bf65b414e708d1f84d8b61.jpg,0,1,0,1
train,297,fp_train_0382.jpg,train,P_2060_jpg.rf.5ffa3853d1050065e5eac9af3c2157b0.jpg,new_dataset\Final Project.v1i.coco\train\P_2060_jpg.rf.5ffa3853d1050065e5eac9af3c2157b0.jpg,1,1,0,1
train,298,fp_train_0383.jpg,train,196_jpg.rf.04a0faa8f569ada53584ba548ffda477.jpg,new_dataset\Final Project.v1i.coco\train\196_jpg.rf.04a0faa8f569ada53584ba548ffda477.jpg,0,0,0,0
train,298,fp_train_0384.jpg,train,211_jpg.rf.d39f0ef6a124db5a489fb9fb3ac3efc9.jpg,new_dataset\Final Project.v1i.coco\train\211_jpg.rf.d39f0ef6a124db5a489fb9fb3ac3efc9.jpg,0,0,1,0
train,299,fp_train_0385.jpg,train,P_2180_jpg.rf.56fbda74cb639b0b7ab141791b05a42f.jpg,new_dataset\Final Project.v1i.coco\train\P_2180_jpg.rf.56fbda74cb639b0b7ab141791b05a42f.jpg,0,1,0,0
train,300,fp_train_0386.jpg,train,N_1080_JPG_JPG.rf.32dfc06fd89b4cc13cff3041ca972ba6.jpg,new_dataset\Final Project.v1i.coco\train\N_1080_JPG_JPG.rf.32dfc06fd89b4cc13cff3041ca972ba6.jpg,0,0,1,0
train,301,fp_train_0387.jpg,train,P_2264_jpg.rf.b81eacbc4bb095c2f71a8615f742b444.jpg,new_dataset\Final Project.v1i.coco\train\P_2264_jpg.rf.b81eacbc4bb095c2f71a8615f742b444.jpg,0,0,0,0
test,302,fp_test_0071.jpg,train,P_2184_jpg.rf.a8253e8932cec23feb3d8eb56f625518.jpg,new_dataset\Final Project.v1i.coco\train\P_2184_jpg.rf.a8253e8932cec23feb3d8eb56f625518.jpg,1,0,0,0
train,303,fp_train_0388.jpg,train,2_121_jpg.rf.46d9d30dac1ca25ce5cd538758f1fa9d.jpg,new_dataset\Final Project.v1i.coco\train\2_121_jpg.rf.46d9d30dac1ca25ce5cd538758f1fa9d.jpg,0,1,0,1
test,304,fp_test_0072.jpg,train,N_10050_JPG_JPG.rf.b450bd5da2f7186a073d87c5188f17cc.jpg,new_dataset\Final Project.v1i.coco\train\N_10050_JPG_JPG.rf.b450bd5da2f7186a073d87c5188f17cc.jpg,0,0,0,0
train,305,fp_train_0389.jpg,train,P_2178_jpg.rf.6b218ed51998b763e1ea60819b506c9c.jpg,new_dataset\Final Project.v1i.coco\train\P_2178_jpg.rf.6b218ed51998b763e1ea60819b506c9c.jpg,0,1,0,0
train,306,fp_train_0390.jpg,train,N_10008_JPG_JPG.rf.dd432cf063556c571bc8bff3e8b9dd4b.jpg,new_dataset\Final Project.v1i.coco\train\N_10008_JPG_JPG.rf.dd432cf063556c571bc8bff3e8b9dd4b.jpg,1,1,0,0
train,307,fp_train_0391.jpg,train,62_jpg.rf.1958f810e67656a3dd784c2c90a39cce.jpg,new_dataset\Final Project.v1i.coco\train\62_jpg.rf.1958f810e67656a3dd784c2c90a39cce.jpg,0,0,0,0
valid,308,fp_valid_0097.jpg,train,N_1064_JPG_JPG.rf.5ece0136003644a46d9093db3ecb1ae7.jpg,new_dataset\Final Project.v1i.coco\train\N_1064_JPG_JPG.rf.5ece0136003644a46d9093db3ecb1ae7.jpg,1,0,0,0
train,309,fp_train_0392.jpg,train,N_1068_JPG_JPG.rf.9bf723d0fe8aac74fc0995a7099a8c28.jpg,new_dataset\Final Project.v1i.coco\train\N_1068_JPG_JPG.rf.9bf723d0fe8aac74fc0995a7099a8c28.jpg,1,0,0,0
train,310,fp_train_0393.jpg,train,P_2238_jpg.rf.66ce4ed6c840111aac1dd512b6f9a51e.jpg,new_dataset\Final Project.v1i.coco\train\P_2238_jpg.rf.66ce4ed6c840111aac1dd512b6f9a51e.jpg,1,0,1,1
train,311,fp_train_0394.jpg,train,P_2223_jpg.rf.a4ba702ba8c15cdd1fafb297f92db0b7.jpg,new_dataset\Final Project.v1i.coco\train\P_2223_jpg.rf.a4ba702ba8c15cdd1fafb297f92db0b7.jpg,0,1,1,1
valid,312,fp_valid_0098.jpg,train,P_2021_jpg.rf.18dd403a7a95f915cd99b2a78624bc8c.jpg,new_dataset\Final Project.v1i.coco\train\P_2021_jpg.rf.18dd403a7a95f915cd99b2a78624bc8c.jpg,1,1,0,1
train,313,fp_train_0395.jpg,train,2_148_jpg.rf.8da7c9ca0d25a1951a4889abb5beea42.jpg,new_dataset\Final Project.v1i.coco\train\2_148_jpg.rf.8da7c9ca0d25a1951a4889abb5beea42.jpg,0,1,0,1
train,313,fp_train_0396.jpg,valid,2_141_jpg.rf.ebcaedd66d6b042d45994ece6e6fc144.jpg,new_dataset\Final Project.v1i.coco\valid\2_141_jpg.rf.ebcaedd66d6b042d45994ece6e6fc144.jpg,1,1,0,0
train,314,fp_train_0397.jpg,train,N_1038_JPG_JPG.rf.c64a071b8d9112bb0f2398bc5a814185.jpg,new_dataset\Final Project.v1i.coco\train\N_1038_JPG_JPG.rf.c64a071b8d9112bb0f2398bc5a814185.jpg,1,0,0,1
valid,315,fp_valid_0099.jpg,train,2_19_jpg.rf.55c05e66ae2dfc764836fd98ac915ed1.jpg,new_dataset\Final Project.v1i.coco\train\2_19_jpg.rf.55c05e66ae2dfc764836fd98ac915ed1.jpg,1,0,0,1
train,316,fp_train_0398.jpg,train,P_2079_jpg.rf.3c7296157d5b03c09dcb7f84f27424a3.jpg,new_dataset\Final Project.v1i.coco\train\P_2079_jpg.rf.3c7296157d5b03c09dcb7f84f27424a3.jpg,0,0,0,0
train,317,fp_train_0399.jpg,train,P_2260_jpg.rf.63ed9b73a8f0ea1f52ba004da9a9b6e7.jpg,new_dataset\Final Project.v1i.coco\train\P_2260_jpg.rf.63ed9b73a8f0ea1f52ba004da9a9b6e7.jpg,1,0,0,0
train,318,fp_train_0400.jpg,train,P_2128_jpg.rf.4a4efa536703e880d2ee1270d89079b3.jpg,new_dataset\Final Project.v1i.coco\train\P_2128_jpg.rf.4a4efa536703e880d2ee1270d89079b3.jpg,1,1,0,1
valid,319,fp_valid_0100.jpg,train,P_2082_jpg.rf.4f7685bc632bd17f8a10400b9d68da16.jpg,new_dataset\Final Project.v1i.coco\train\P_2082_jpg.rf.4f7685bc632bd17f8a10400b9d68da16.jpg,0,0,0,0
